Label,cg20855160,cg07614747,cg21009747,cg25792518,cg03497652
Cancer,0.0480594840035514,0.178636265863913,0.9804171568606809,0.95490699661124,0.976709029894074
Cancer,0.0597988923030937,0.117100410913812,0.9797472203336508,0.964022367048334,0.95869914595247
Cancer,0.19692755161525,0.46840899297902705,0.9775879338920741,0.9373337030114749,0.9749747658801059
Cancer,0.21563085579711602,0.12384692621019801,0.9753578101399051,0.937140728100801,0.9677390808711659
Cancer,0.08413830910530999,0.10062842125099199,0.97872913463854,0.971134460178823,0.7727861586790691
Cancer,0.18043468952206002,0.142329363516833,0.9705492707198471,0.509308842533014,0.9348023066774009
Cancer,0.0396052600180076,0.10662970279102002,0.977309820582863,0.9457762056195609,0.948279059200004
Cancer,0.408354491492354,0.597971662562,0.9745065114179631,0.21999304426704,0.7537683171650341
Cancer,0.7189039644477969,0.162871317734566,0.330334696194318,0.829006438066168,0.9466182526394209
Normal,0.5335495881923029,0.6717075677960229,0.49373098394190207,0.43995862919919393,0.498515735291772
Normal,0.630690063366954,0.716414080818961,0.48568736160073994,0.35152401806152594,0.43052230836721705
Normal,0.80715175922162,0.7045567735680409,0.42137893937988796,0.195508353217666,0.37284499946397903
Normal,0.6377626059073671,0.7065791820295579,0.43215837991280803,0.465045395969835,0.382085067718898
Normal,0.8068011283617009,0.796652046391074,0.364989589215496,0.125164670667946,0.387685115951017
Normal,0.658738113751346,0.525150205817582,0.978435004257262,0.714764303183093,0.920957806786398
Normal,0.534361463191264,0.7433293396246371,0.43048463770403705,0.495028857538055,0.354107183165233
Normal,0.455154788042017,0.570941679581614,0.564609723450885,0.393488181604017,0.522233461862431
Normal,0.596144413066419,0.668650315974206,0.553284962982772,0.48589461517013,0.698122447499526
Normal,0.5241545668939099,0.606838762847861,0.539261056283776,0.279401578181391,0.58694899303239
Normal,0.7722311643882729,0.721437730044888,0.399411931012561,0.265254634838065,0.500626148510928
Normal,0.7143988388998821,0.749448156875595,0.475513034533846,0.288556051721799,0.427909731582445
Normal,0.49450469402584396,0.678221643930214,0.545101811693411,0.586847664766088,0.44657218575760405
Normal,0.598538058679387,0.653491909693047,0.50398814144784,0.387498200124,0.44995603428821707
Normal,0.8046549851788058,0.735394014638045,0.38325064229980393,0.18629086631787697,0.36626236083315
Normal,0.344814822529771,0.593364973796342,0.49413087564898295,0.348320585843361,0.41607696428018703
Normal,0.686949117195371,0.73163371377132,0.43211601182644704,0.33924217649168,0.413975405101735
Normal,0.855131660223141,0.6871115840816601,0.38553812068423504,0.179153375636763,0.33887641221521997
Normal,0.620934164642903,0.520161108236176,0.642345028584481,0.35105367258526504,0.587692028100827
Normal,0.6836428696328131,0.593270526570475,0.373167860011925,0.278769728089888,0.32556372076329
Normal,0.819791946549322,0.733698362932663,0.367826347235126,0.20535229561685,0.345370769987863
Normal,0.7987648321141121,0.708588178610534,0.41680639809027203,0.179402455517251,0.5525078772362979
Normal,0.557307716417321,0.6125605941934009,0.47658602659542704,0.6178927871677701,0.41164214076889394
Normal,0.408484253571573,0.687918227418527,0.604136516087312,0.527305068566409,0.58278885182788
Normal,0.469530991029155,0.786398191491552,0.43501172132171206,0.38038726989220095,0.412662830339519
Normal,0.544329901958032,0.6995557414689789,0.49483310109046297,0.288234999693573,0.37748398996985205
Normal,0.7194591509916659,0.6829049303348361,0.596355064740086,0.37422686776027203,0.492869617302183
Normal,0.7468035524496801,0.666041115707416,0.460602415837617,0.34193327052357503,0.40138845596788003
Normal,0.836959145797876,0.7119625326705659,0.40447976502715605,0.368692857742154,0.585140701341921
Normal,0.778195948049109,0.814875927902549,0.4302313468617371,0.345703065695798,0.46224299705234495
Normal,0.630178615634561,0.5789685833378589,0.676137489805207,0.392075831940701,0.5706807836850629
Normal,0.38335169688977205,0.5850084063695999,0.7080865131785141,0.6343030064184679,0.9206963434749169
Normal,0.34562185235305704,0.774048823652062,0.32740396397495003,0.192229423088632,0.33529578976480107
Normal,0.48516075046784296,0.6749381668966179,0.661731250953968,0.41469816856995,0.466402778103471
Normal,0.841976706246244,0.714271111187413,0.334099076299937,0.147182840040457,0.341653959016477
Normal,0.45175350547440296,0.4330046069327079,0.9309420309800219,0.566533668999396,0.836575280964172
Normal,0.503049086841744,0.479088126040169,0.9774161057709241,0.792201443934559,0.925219682297926
Normal,0.8179510705545101,0.7179223089457959,0.466872444359681,0.33991555051504607,0.6234961114783
Normal,0.7338987934237181,0.772267467803198,0.404634089552301,0.168620619525141,0.36571989998487303
Normal,0.6103022835082641,0.58762246581803,0.445524755566693,0.26261879588116,0.44144006487220205
